ID Posisi,Nama Posisi,Nama Mitra,Nama Kegiatan,Quota Posisi,Lokasi Bekerja,Tipe Aktivitas,URL Logo
22e3b932-66de-11ed-bbef-2e218cacb4ef,Non-core Technology Analyst Intern,Trakindo,Communication Request Dashboard,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36e9154a-8dee-4268-b8b2-5bc121e4121b.png
d3868ee1-55aa-11ed-9b1f-3642855f7e03,Omnichannel Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
785e83c3-6f9a-11ed-ab38-feb214c74b66,Operational - Intern,Bluebird Group,Belajar Birdsama Bluebird,2,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
89df01a4-616b-11ed-aaab-4a119f027d25,Operation Development CAP (Caroline Purchase) -  Autopedia (Jakarta),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
f9b40880-616a-11ed-b3d1-4eaca8c1bf53,Operation Development CAS (Caroline Selection) - Autopedia (Jakarta),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
c3385cc1-6b08-11ed-8225-d61b0e2692e7,Operation & IT Management Office Officer,Bank CIMB Niaga,"Pengukuhan metode pengukuran productivity pada unit kerja Proofing, Rekonsiliasi dan Custody Operations",4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
ae3fe61a-55c1-11ed-a8a3-d299d3302380,Operation & Proses Analyst,Nusantara Infrastructure,Efisiensi & Optimasi dalam Pengelolaan Perusahaan Pelayanan Air Bersih,2,Kab. Serang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
d7c305fe-6197-11ed-a376-0e835ac0e5ce,Operation Ratail,PT. AEON INDONESIA,Apprenticeship AEON Retail Sentul Branch,12,"Sentul, Bogor",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png
bf159360-616d-11ed-a376-0e835ac0e5ce,Operation Retail,PT. AEON INDONESIA,Apprenticeship AEON Retail BSD Branch,8,"Tangerang, Banten",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png
a909a65e-616d-11ed-9380-320b4c7afbe7,Operation Retail,PT. AEON INDONESIA,Apprenticeship AEON Retail Jakarta Garden City Branch,12,"Cakung, Jakarta Timur",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png
258cb44a-619f-11ed-988f-e6768c594c9c,Operation Retail,PT. AEON INDONESIA,Apprenticeship AEON Retail Tanjung Barat Branch,8,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f56cfa2-7e7c-4ee6-a643-432a187e674f.png
1d03e22a-6fb1-11ed-83fd-7e8ddab09462,Organization & Development  Intern,Bluebird Group,Belajar Birdsama Bluebird,2,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
0d75abf7-6a44-11ed-aad2-c63f61abb566,Organization Development Officer,PT Bumitama Gunajaya Agro,Officer Development Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
956071e2-55c6-11ed-adef-fa00dd4e79e4,Organization Development Officer,Trans Retail Indonesia,Learning Management di Head Office,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg
165dd15f-6c99-11ed-9738-0278cb7f6574,ORGANIZATION DEVELOPMENT SPECIALIST,Alfamart,Performance Management & Data Analyst,1,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
d3db5ea6-81b9-11ed-838e-727c8458646b,Partnership,VOCASIA,Vocasia Internship Professional Edutech Program,10,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
5f9df4f6-6ad0-11ed-931a-a6bfdab34a31,Partnership Administration Officer,PT Bumitama Gunajaya Agro,Officer Development Program,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
2da1b84e-6fb5-11ed-ab38-feb214c74b66,Partnership and Marketing,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
8997196d-604c-11ed-b3af-8a7c8006de3f,Partnership Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,2,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
9493f4f6-64e3-11ed-b74d-2af064b3727d,Partnership Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,5,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
8d67430d-618d-11ed-9380-320b4c7afbe7,Partnership Officer - Autopedia (Jakarta),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
9873a407-55aa-11ed-b209-b250481d78c3,Partnership & Reseller Channel Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
e264a4aa-6f22-11ed-8b84-22d0c8df9d48,Pendampingan Literasi Berbasis Proyek Bercerita/Storytelling,SEAMEO QITEP in Language,Magang Pendamping Klub Literasi Sekolah,16,Sekolah Mitra Jenjang SMA/SMK/SMP Sederajat di Indonesia,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9b2751e4-c96e-4f13-aba5-1e14b6c0f180.jpg
ac0d9c6a-655a-11ed-86a5-72953e81fc60,Pendamping Kewirausahaan,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
6d387df9-6559-11ed-840e-9a7ed5513e9d,Pendamping Koperasi,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
440bc874-6f02-11ed-9576-62d54cabf853,Pendamping Literasi Berbasis Proyek Cerita Pendek,SEAMEO QITEP in Language,Magang Pendamping Klub Literasi Sekolah,16,Sekolah Mitra Jenjang SMA/SMK/SMP Sederajat di Indonesia,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9b2751e4-c96e-4f13-aba5-1e14b6c0f180.jpg
ef2fa4c0-6f1e-11ed-ab38-feb214c74b66,Pendamping Literasi Berbasis Proyek Jurnalistik,SEAMEO QITEP in Language,Magang Pendamping Klub Literasi Sekolah,16,Sekolah Mitra Jenjang SMA/SMK/SMP Sederajat di Indonesia,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9b2751e4-c96e-4f13-aba5-1e14b6c0f180.jpg
228a04c1-656b-11ed-9e59-0e61737a49bc,Pendamping Pemasaran Produk di Teras Malioboro ,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
2a41a139-656a-11ed-ac0b-96cc8f5beea7,Pendamping Pembiayaan KUMKM,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
e13805d9-6557-11ed-8642-0ec0e2c26b07,Pendamping UMKM,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
f7ce63f2-6fde-11ed-b6f6-62d54cabf853,Pengelola Biodiversitas Tropis,SEAMEO BIOTROP,Manajemen Biodiversitas Tropis,15,"SEAMEO BIOTROP, Jl. Raya Tajur km 6, Bogor 16134, Jawa Barat, Indonesia",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_78fe6748-8fd6-4d9d-b73a-c354727ae08b.jpg
d9cf43e9-70a5-11ed-83e6-668d7502ff5d,Pengelola dan pengolah data Satuan Pengawas Internal,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,1,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
65a378ed-7097-11ed-83e6-668d7502ff5d,Pengelola dan pengolah data Sistem Informasi,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
95439161-70b5-11ed-8312-feb214c74b66,Pengelola Hubungan Masyarakat (Humas),LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,4,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
07dc893c-70bc-11ed-8312-feb214c74b66,Pengelola Informasi Kerjasama (Liaison Officer),LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,24,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
c7919205-70b4-11ed-8312-feb214c74b66,Pengelola Kepegawaian,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,2,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
f9106489-6fda-11ed-83fd-7e8ddab09462,Pengelola Laboratorium Kualitas Lingkungan,SEAMEO BIOTROP,Pengelolaan Laboratorium Kualitas Lingkungan,15,"SEAMEO BIOTROP, Jl. Raya Tajur Km 6, Bogor 16134, Jawa Barat, Indonesia",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_78fe6748-8fd6-4d9d-b73a-c354727ae08b.jpg
0cdf204b-70af-11ed-9540-86f9589d528b,"Pengelola Perencanaan, Penganggaran, dan BMN",LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,5,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
feff409a-70b7-11ed-8312-feb214c74b66,Pengelola Perpustakaan,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,2,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
2cfd9da5-70a9-11ed-aa1c-260399e19f34,Pengolah Data Akademik,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
9f016741-70ab-11ed-9540-86f9589d528b,Pengolah Data Kemahasiswaan,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
135f42d4-70ba-11ed-9540-86f9589d528b,Pengolah Data Pendidik dan Tenaga Kependidikan,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,4,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
1283d1c4-70a7-11ed-83e6-668d7502ff5d,Pengolah/Pengelola Data Perguruan Tinggi,LLDIKTI4,Pembelajaran Tata Kelola dalam Fasilitasi Peningkatan Mutu Penyelenggaraan Pendidikan Tinggi,3,Kantor LLDIKTI Wilayah IV  Jl. P.H.H. Mustofa No.38 Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_022be975-6394-49b3-bea0-f7b306c4a300.png
76ee290a-656c-11ed-9da9-9afb6f59ce88,Penyusun Pelayanan Dinas Koperasi dan UKM,Dinas Koperasi dan UKM DIY,Magang Bersertifikat Pendampingan Koperasi dan Pelaku Usaha DIY,10,Daerah Istimewa Yogyakarta,OFFLINE,
a3fd70b4-6c9a-11ed-9738-0278cb7f6574,PEOPLE DEVELOPMENT AKSESMU,Alfamart,Optimalisasi People Development Process Aksesmu,3,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
e1d087dd-55a3-11ed-b209-b250481d78c3,People Development Officer,Trans Retail Indonesia,Learning Management di Head Office,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg
54f0e736-6ff7-11ed-b6f6-62d54cabf853,People Management and Legal,Bangbeli, Project-Based Learning Internship Bangbeli,4,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
49d09fca-7ac5-11ed-8368-2615bc75a6a3,Performance Analyst Intern,Trakindo,Service Performance Improvement Analysis,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36e9154a-8dee-4268-b8b2-5bc121e4121b.png
56da8ebd-6ba2-11ed-bc1d-0a6bc67b5294,Performance & Benefit Officer,PT Bumitama Gunajaya Agro,Officer Development Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
67796cb8-6c9b-11ed-9738-0278cb7f6574,PERSONALIA,Alfamart,Optimalisasi HRIS,1,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
52c21570-6ba4-11ed-98f2-a6bfdab34a31,Personnel Operation Officer,PT Bumitama Gunajaya Agro,Officer Development Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
55708e3b-64e0-11ed-bf50-124073a7b39a,Photographer Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
5a19b9a8-63bb-11ed-87e2-3e2209ea9924,Piping Engineer ,Methanol Plant,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
5d195734-6474-11ed-a83c-3a4baf24a13a,Piping Engineer ,Methanol Plant,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
9141dcc1-6c88-11ed-9b00-0278cb7f6574,Planogram Specialist,Alfamidi,Planogram Space Development,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
bb38597e-6581-11ed-9e59-0e61737a49bc,Plant Supervisor ,BUMA,Learning Management di Site Pertambangan Batubara,9,Kab. Berau,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ff38d1e5-8075-49b7-86af-d0095a4912cb.jpg
8eb09dec-6ece-11ed-bf70-1a3c7b136927,PMO Specialist,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
8365d1eb-64b5-11ed-803d-3e2209ea9924,Potensi Kognitif Subject Research Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,1,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
8b256202-6fe0-11ed-ab38-feb214c74b66,Praktisi Pertanian Perkotaan Berkelanjutan,SEAMEO BIOTROP,Pertanian Perkotaan Berkelanjutan,15,"SEAMEO BIOTROP, Jl. Raya Tajur km 6, Bogor 16134, Jawa Barat, Indonesia",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_78fe6748-8fd6-4d9d-b73a-c354727ae08b.jpg
75d88cf7-6fdd-11ed-a7a1-0278cb7f6574,Praktisi Reklamasi Lahan Sub-Optimal,SEAMEO BIOTROP,Pengelolaan dan Pemanfaatan Lahan Sub-Optimal di Wilayah Tropis,15,"SEAMEO BIOTROP, Jl. Raya Tajur Km. 6 Bogor 16134, Jawa Barat, Indonesia",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_78fe6748-8fd6-4d9d-b73a-c354727ae08b.jpg
1ac4f134-6fec-11ed-b6f6-62d54cabf853,Pre-Service School Counselor,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
8d6b0626-6fea-11ed-ab38-feb214c74b66,Pre-Service Teacher,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
a3183b7f-63a7-11ed-b4f9-320b4c7afbe7,Process Engineer,Methanol Plant,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,6,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
36697ff0-63a9-11ed-a83c-3a4baf24a13a,Process Engineer,Methanol Plant,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",6,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
4489ccdf-6f88-11ed-83fd-7e8ddab09462, Process improvement team Staff Loan,Bank CIMB Niaga,Value and Culture Intern,1,jakarta,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
ccc3bb0f-59aa-11ed-8fe2-4e701e464fd5,Procurement Officer,Trans Retail Indonesia,Learning Management di Head Office,5,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg
c0cbe63c-6c8b-11ed-934e-964ca1abcf1b,PROCUREMENT SPECIALIST GLI,Alfamart,General Affair & Procurement Support,1,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
66629e8a-7064-11ed-83fd-7e8ddab09462,Producer,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
6a5acb55-6c72-11ed-8441-22d0c8df9d48,"PRODUCT ANALYST, UI-UX & QA APPS",Alfamart,Enhance Aksesmu Platform,3,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
d2e54107-6ff9-11ed-b6f6-62d54cabf853,Product Development,Bangbeli, Project-Based Learning Internship Bangbeli,2,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
326e1484-64e2-11ed-b5cc-0a223dcf0f66, Product Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
0026fac5-6fa0-11ed-a7a1-0278cb7f6574,Production Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,4,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png
793da87d-6975-11ed-b4f9-023305eb73ef,Production Officer ,Garment Manufacturing,PAN 8 Sragen Internship Program (PSIP),8,Kab. Boyolali,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_657b3206-5540-4a88-ad4d-ca1247cd5f2f.png
dd771b9b-6978-11ed-b4f9-023305eb73ef,Production Plan Inventory Control ,Garment Manufacturing,PAN 8 Sragen Internship Program (PSIP),4,Kab. Boyolali,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_657b3206-5540-4a88-ad4d-ca1247cd5f2f.png
05099a50-6584-11ed-9e59-0e61737a49bc,Production Supervisor ,BUMA,Learning Management di Site Pertambangan Batubara,9,Kab. Berau,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ff38d1e5-8075-49b7-86af-d0095a4912cb.jpg
1bcd97fe-6ece-11ed-9161-22d0c8df9d48,Product Specialist,Bluebird Group,Belajar Birdsama Bluebird,2,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
46236182-6ba9-11ed-8225-d61b0e2692e7,Program and Project monitoring and reporting,BTPN Syariah,Project&Program Monitoring and Reporting for Customer Engagement & Project Implementation,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
